RA,ano,fase,idade,genero,ano_ingresso,inde,pedra,iaa,ieg,ips,ida,ipp,ipv,ian,nota_mat,nota_port,nota_ing,defasagem,atingiu_pv,indicado_bolsa,em_risco_defasagem,categoria_defasagem,anos_na_pm
RA-753,2022,0,8.0,Feminino,2022,8.481,Topazio,9.5,8.6,7.5,9.1,,8.417,10.0,9.4,8.8,,0,1.0,1.0,0,Adequado,0.0
RA-753,2023,0,,Feminino,2022,8.6672,Topazio,9.0,9.9,7.52,9.0,7.5,9.925,5.0,9.0,9.0,,-1,,,0,Defasagem leve,1.0
RA-753,2024,1,10.0,Feminino,2022,8.2450571429,Topazio,10.0,9.047619048,7.51,8.5,8.333333333,8.255,5.0,9.0,8.0,,-1,,,0,Defasagem leve,2.0
RA-754,2022,0,9.0,Masculino,2022,6.602,Agata,10.0,5.8,4.4,7.9,,6.917,5.0,7.8,8.1,,-1,0.0,0.0,0,Defasagem leve,0.0
RA-754,2023,0,,Masculino,2022,6.0537,Agata,9.5,6.1,2.52,5.6,6.875,6.67,5.0,5.7,5.4,,-2,,,1,Defasagem moderada/severa,1.0
RA-754,2024,0,11.0,Masculino,2022,5.6127,Quartzo,8.502,6.25,5.625,6.25,2.5,4.75,5.0,6.0,6.5,,-2,,,1,Defasagem moderada/severa,2.0
RA-755,2022,0,8.0,Masculino,2022,8.566,Topazio,9.5,9.2,6.9,9.5,,8.083,10.0,9.8,9.3,,0,0.0,1.0,0,Adequado,0.0
RA-755,2023,0,9.0,Masculino,2022,8.7442,Topazio,10.0,9.5,7.52,9.2,7.5,10.0,5.0,9.2,9.2,,-1,,,0,Defasagem leve,1.0
RA-755,2024,1,10.0,Masculino,2022,8.925450000000001,Topazio,10.0,10.0,7.51,9.75,9.0625,9.09,5.0,10.0,9.5,,-1,,,0,Defasagem leve,2.0
RA-756,2022,0,9.0,Masculino,2022,6.976,Agata,10.0,7.9,7.5,5.7,,7.25,5.0,5.6,5.8,,-1,0.0,0.0,0,Defasagem leve,0.0
RA-756,2023,0,,Masculino,2022,7.0927,Ametista,10.0,8.7,7.52,6.1,5.625,6.59,5.0,5.4,6.8,,-2,,,1,Defasagem moderada/severa,1.0
RA-756,2024,0,11.0,Masculino,2022,7.361700000000001,Ametista,10.0,8.75,7.51,5.5,8.125,7.24,5.0,10.0,1.0,,-2,,,1,Defasagem moderada/severa,2.0
RA-757,2022,0,9.0,Feminino,2022,8.26,Topazio,9.5,9.3,7.5,9.7,,8.5,5.0,9.9,9.6,,-1,1.0,1.0,0,Defasagem leve,0.0
RA-757,2023,0,10.0,Feminino,2022,8.6742,Topazio,9.0,9.6,7.52,9.3,7.5,10.0,5.0,9.5,9.0,,-2,,,1,Defasagem moderada/severa,1.0
RA-757,2024,1,11.0,Feminino,2022,7.938842857200001,Ametista,9.502,9.285714286000001,7.51,7.0,8.125,8.34,5.0,6.5,7.5,,-1,,,0,Defasagem leve,2.0
RA-758,2022,0,9.0,Masculino,2022,7.911,Ametista,9.0,9.1,7.5,8.1,,8.333,5.0,8.0,8.2,,-1,0.0,0.0,0,Defasagem leve,0.0
RA-759,2022,0,10.0,Feminino,2021,7.563,Ametista,9.0,8.6,7.5,7.5,,7.833,5.0,8.3,6.7,,-2,0.0,0.0,1,Defasagem moderada/severa,1.0
RA-76,2022,5,15.0,Feminino,2017,9.105,Topazio,10.0,9.1,8.1,8.7,,9.292,10.0,9.3,8.3,8.4,0,1.0,0.0,0,Adequado,5.0
RA-76,2023,7,15.0,Feminino,2017,,,10.0,,2.52,,,,10.0,,,,2,,,0,Adiantado,6.0
RA-76,2024,7,16.0,Feminino,2021,8.152033333333334,Topazio,10.0,9.0,6.885,7.066666666666666,7.5,7.5,10.0,7.3,7.8,6.1,2,,,0,Adiantado,3.0
RA-760,2022,0,11.0,Masculino,2021,8.172,Topazio,9.0,9.2,7.5,8.8,,8.917,5.0,9.3,8.2,,-2,1.0,0.0,1,Defasagem moderada/severa,1.0
RA-760,2023,2,,Masculino,2021,6.548333333,Agata,0.0,8.8,7.52,6.3,7.083333333,7.84,5.0,5.8,6.8,,-1,,,0,Defasagem leve,2.0
RA-760,2024,3,13.0,Masculino,2021,6.942581818200001,Agata,9.168,7.090909091,7.51,5.0,6.25,6.158,10.0,2.5,3.5,9.0,0,,,0,Adequado,3.0
RA-761,2022,0,9.0,Masculino,2022,8.06,Topazio,10.0,9.4,7.5,8.2,,8.25,5.0,8.8,7.5,,-1,0.0,0.0,0,Defasagem leve,0.0
RA-761,2023,1,10.0,Masculino,2022,8.219533333,Topazio,9.0,9.7,7.52,8.4,8.333333333,8.12,5.0,8.7,8.0,,-1,,,0,Defasagem leve,1.0
RA-761,2024,2,11.0,Masculino,2022,8.174593939300001,Topazio,8.502,8.8636363635,6.26,7.25,8.75,8.003333333,10.0,8.0,6.5,,0,,,0,Adequado,2.0
RA-762,2022,0,12.0,Masculino,2022,7.28,Ametista,10.0,9.7,7.5,6.7,,7.083,2.5,7.3,6.0,,-3,0.0,0.0,1,Defasagem moderada/severa,0.0
RA-762,2023,1,13.0,Masculino,2022,7.09945,Ametista,10.0,9.1,3.14,5.8,7.8125,7.67,5.0,6.2,5.3,,-2,,,1,Defasagem moderada/severa,1.0
RA-762,2024,2,14.0,Masculino,2022,5.9677326087,Quartzo,10.0,6.4239130435,6.26,3.75,6.5625,5.7525,5.0,4.0,3.5,,-2,,,1,Defasagem moderada/severa,2.0
RA-763,2022,0,10.0,Feminino,2021,7.402,Ametista,9.5,9.7,7.5,6.5,,7.167,5.0,6.3,6.7,,-2,0.0,0.0,1,Defasagem moderada/severa,1.0
RA-763,2023,0,10.0,Feminino,2021,6.7215,Agata,0.0,9.2,3.14,7.9,6.875,9.0,5.0,7.8,8.0,,-2,,,1,Defasagem moderada/severa,2.0
RA-763,2024,1,11.0,Feminino,2021,6.984760606,Agata,9.002,8.8636363635,6.26,5.25,7.708333333,6.825,5.0,6.5,4.0,,-1,,,0,Defasagem leve,3.0
RA-764,2022,0,8.0,Masculino,2022,8.004,Ametista,9.0,8.8,7.5,7.5,,7.667,10.0,7.2,7.8,,0,0.0,0.0,0,Adequado,0.0
RA-764,2023,1,,Masculino,2022,7.682125,Ametista,0.0,9.2,7.52,7.8,8.28125,8.56,10.0,6.0,9.5,,0,,,0,Adequado,1.0
RA-764,2024,2,10.0,Masculino,2022,7.838370289900001,Ametista,8.002,7.8804347825,7.51,6.0,8.4375,8.336666667,10.0,3.0,9.0,,0,,,0,Adequado,2.0
RA-765,2022,0,9.0,Masculino,2022,6.902,Agata,8.5,9.3,7.5,4.3,,7.417,5.0,5.0,3.7,,-1,0.0,0.0,0,Defasagem leve,0.0
RA-766,2022,0,11.0,Feminino,2020,8.185,Topazio,10.0,9.5,7.5,8.7,,8.333,5.0,8.5,8.8,,-2,0.0,0.0,1,Defasagem moderada/severa,2.0
RA-766,2023,1,11.0,Feminino,2020,8.008408333,Topazio,10.0,8.7,4.39,8.7,9.21875,8.336666667,5.0,9.2,8.2,,-1,,,0,Defasagem leve,3.0
RA-767,2022,0,10.0,Masculino,2021,7.511,Ametista,9.5,9.0,7.5,7.0,,7.583,5.0,7.3,6.7,,-2,0.0,0.0,1,Defasagem moderada/severa,1.0
RA-767,2023,1,11.0,Masculino,2021,7.3807,Ametista,10.0,8.3,7.52,6.3,7.291666667,7.446666667,5.0,6.5,6.0,,-1,,,0,Defasagem leve,2.0
RA-767,2024,1,12.0,Masculino,2021,8.131890476200002,Topazio,9.502,9.0476190475,7.51,8.25,8.541666667,8.085,5.0,8.5,8.0,,-2,,,1,Defasagem moderada/severa,3.0
RA-768,2022,0,10.0,Feminino,2021,7.646,Ametista,9.0,10.0,7.5,7.1,,7.583,5.0,7.0,7.2,,-2,0.0,0.0,1,Defasagem moderada/severa,1.0
RA-768,2023,0,,Feminino,2021,8.4042,Topazio,10.0,9.1,7.52,7.9,7.5,10.0,5.0,8.0,7.8,,-2,,,1,Defasagem moderada/severa,2.0
RA-768,2024,1,12.0,Feminino,2021,7.0345379447,Ametista,9.002,7.9841897235,6.26,5.5,8.125,7.495,5.0,6.0,5.0,,-1,,,0,Defasagem leve,3.0
RA-769,2022,0,9.0,Feminino,2022,7.598,Ametista,10.0,7.5,7.5,7.9,,8.5,5.0,9.6,6.2,,-1,1.0,1.0,0,Defasagem leve,0.0
RA-769,2023,0,10.0,Feminino,2022,7.85345,Ametista,10.0,9.3,3.77,8.0,7.8125,8.675,5.0,8.2,7.8,,-2,,,1,Defasagem moderada/severa,1.0
RA-769,2024,1,11.0,Feminino,2022,7.099342857200002,Ametista,10.0,5.9523809525,7.51,6.0,7.916666667,8.33,5.0,6.0,6.0,,-1,,,0,Defasagem leve,2.0
RA-77,2022,5,16.0,Masculino,2019,3.846,Quartzo,7.1,2.7,5.0,0.7,,4.625,5.0,0.3,1.8,0.0,-1,0.0,0.0,0,Defasagem leve,3.0
RA-770,2022,0,7.0,Masculino,2022,8.143,Topazio,9.5,8.9,7.5,8.3,,7.333,10.0,8.5,8.1,,0,0.0,0.0,0,Adequado,0.0
RA-770,2023,0,,Masculino,2022,6.6785,Agata,0.0,8.3,3.77,5.9,6.875,8.92,10.0,6.0,5.7,,0,,,0,Adequado,1.0
RA-770,2024,0,9.0,Masculino,2022,7.3057112782,Ametista,10.0,9.022556391,7.51,5.0,7.5,7.5,5.0,4.0,6.0,,-1,,,0,Defasagem leve,2.0
RA-771,2022,0,7.0,Feminino,2022,7.873,Ametista,10.0,8.3,7.5,7.0,,7.5,10.0,7.2,6.9,,0,0.0,0.0,0,Adequado,0.0
RA-771,2023,0,,Feminino,2022,7.056,Ametista,0.0,8.8,3.14,8.2,6.25,8.585,10.0,8.2,8.2,,0,,,0,Adequado,1.0
RA-771,2024,0,9.0,Feminino,2022,6.066009523800001,Agata,8.502,6.619047619,3.135,6.5,5.625,6.08,5.0,6.5,6.5,,-1,,,0,Defasagem leve,2.0
RA-772,2022,0,11.0,Masculino,2021,6.994,Agata,9.0,5.4,7.5,9.2,,7.25,5.0,9.3,9.2,,-2,0.0,0.0,1,Defasagem moderada/severa,1.0
RA-772,2023,1,12.0,Masculino,2021,5.930166667,Quartzo,0.0,7.2,7.52,4.8,6.875,8.003333333,5.0,5.2,4.3,,-2,,,1,Defasagem moderada/severa,2.0
RA-773,2022,0,9.0,Feminino,2022,6.922,Agata,10.0,6.8,5.0,8.1,,7.083,5.0,9.3,6.8,,-1,0.0,0.0,0,Defasagem leve,0.0
RA-773,2023,0,9.0,Feminino,2022,6.9287,Agata,10.0,7.5,2.52,7.9,5.625,7.67,5.0,8.0,7.8,,-1,,,0,Defasagem leve,1.0
RA-773,2024,0,10.0,Feminino,2022,6.566200000000001,Agata,10.0,8.75,2.51,5.0,7.5,6.575,5.0,8.0,2.0,,-2,,,1,Defasagem moderada/severa,2.0
RA-774,2022,0,8.0,Feminino,2022,7.587,Ametista,10.0,7.8,7.5,6.1,,7.417,10.0,7.8,4.4,,0,0.0,0.0,0,Adequado,0.0
RA-774,2023,0,,Feminino,2022,5.852,Quartzo,0.0,9.5,3.14,6.9,5.0,6.34,5.0,7.7,6.0,,-1,,,0,Defasagem leve,1.0
RA-774,2024,0,10.0,Feminino,2022,5.685771428600001,Quartzo,10.0,6.3928571430000005,2.51,3.75,6.25,6.405,5.0,2.0,5.5,,-1,,,0,Defasagem leve,2.0
RA-775,2022,0,10.0,Masculino,2021,5.79,Quartzo,7.9,5.7,4.4,5.7,,6.417,5.0,5.5,5.8,,-2,0.0,0.0,1,Defasagem moderada/severa,1.0
RA-776,2022,0,9.0,Feminino,2022,3.898,Quartzo,0.0,4.3,4.4,1.7,,6.333,5.0,0.0,3.3,,-1,0.0,0.0,0,Defasagem leve,0.0
RA-776,2023,1,,Feminino,2022,5.567916667,Quartzo,0.0,7.0,7.52,3.5,7.8125,7.223333333,5.0,4.2,2.7,,-1,,,0,Defasagem leve,1.0
RA-776,2024,1,11.0,Feminino,2022,5.178509523800001,Quartzo,7.917,5.9523809525,5.63,0.0,8.333333333,6.5,5.0,0.0,0.0,,-1,,,0,Defasagem leve,2.0
RA-777,2022,0,8.0,Masculino,2022,7.096,Ametista,8.0,7.7,7.5,5.3,,7.0,10.0,6.5,4.0,,0,0.0,0.0,0,Adequado,0.0
RA-777,2023,1,,Feminino,2022,7.468125,Ametista,0.0,9.3,7.52,6.3,8.28125,8.84,10.0,5.3,7.3,,0,,,0,Adequado,1.0
RA-777,2024,2,10.0,Feminino,2022,7.563515408100001,Ametista,8.002,8.7757437075,7.51,4.5,8.125,7.723333333,10.0,3.5,5.5,,0,,,0,Adequado,2.0
RA-778,2022,0,9.0,Feminino,2021,7.432,Ametista,10.0,6.7,7.5,7.1,,8.833,5.0,6.0,8.2,,-1,1.0,0.0,0,Defasagem leve,1.0
RA-778,2023,1,,Feminino,2021,7.926825,Ametista,8.5,7.9,7.52,8.2,8.90625,8.62,5.0,7.3,9.0,,-1,,,0,Defasagem leve,2.0
RA-778,2024,2,11.0,Feminino,2021,8.0754139589,Topazio,10.0,8.1235697945,7.51,7.0,7.5,7.7475,10.0,5.0,9.0,,0,,,0,Adequado,3.0
RA-779,2022,0,10.0,Masculino,2022,5.702,Quartzo,9.5,5.0,7.5,2.6,,7.083,5.0,2.2,3.0,,-2,0.0,0.0,1,Defasagem moderada/severa,0.0
RA-78,2022,5,17.0,Masculino,2018,7.04,Ametista,8.3,6.6,5.6,7.2,,8.0,5.0,8.7,5.7,7.3,-2,0.0,0.0,1,Defasagem moderada/severa,4.0
RA-78,2023,6,,Feminino,2018,6.434625,Agata,0.0,7.7,6.26,6.7,8.28125,8.0025,5.0,8.5,4.8,6.8,-2,,,1,Defasagem moderada/severa,5.0
RA-78,2024,7,19.0,Feminino,2021,8.1780308688,Topazio,8.751,8.028404344,8.755,7.5,8.4375,7.39,10.0,6.5,6.0,10.0,0,,,0,Adequado,3.0
RA-780,2022,0,9.0,Feminino,2022,6.955,Agata,8.0,7.6,7.5,6.9,,7.167,5.0,6.3,7.5,,-1,0.0,0.0,0,Defasagem leve,0.0
RA-780,2023,0,10.0,Feminino,2022,7.7842,Ametista,9.5,8.8,3.14,8.3,8.75,8.675,5.0,8.0,8.5,,-2,,,1,Defasagem moderada/severa,1.0
RA-780,2024,1,11.0,Feminino,2022,7.7430333333,Ametista,9.502,10.0,5.63,6.0,8.958333333,8.17,5.0,6.0,6.0,,-1,,,0,Defasagem leve,2.0
RA-781,2022,0,9.0,Feminino,2021,7.786,Ametista,10.0,8.9,7.5,8.3,,7.75,5.0,8.0,8.5,,-1,0.0,0.0,0,Defasagem leve,1.0
RA-781,2023,1,10.0,Feminino,2021,8.209283333,Topazio,7.5,9.8,7.52,7.9,8.4375,9.116666667,5.0,7.0,8.8,,-1,,,0,Defasagem leve,2.0
RA-781,2024,2,11.0,Feminino,2021,8.496283333400001,Topazio,8.002,9.75,7.51,7.25,8.4375,8.506666667,10.0,5.0,9.5,,0,,,0,Adequado,3.0
RA-782,2022,0,8.0,Masculino,2022,7.485,Ametista,9.5,8.4,7.5,6.0,,7.0,10.0,5.7,6.3,,0,0.0,0.0,0,Adequado,0.0
RA-782,2023,0,9.0,Masculino,2022,7.6812,Ametista,8.5,9.8,2.52,7.5,7.5,9.345,5.0,8.3,6.7,,-1,,,0,Defasagem leve,1.0
RA-782,2024,1,10.0,Masculino,2022,8.1896285714,Topazio,9.502,7.8571428569999995,7.51,7.75,7.5,8.085,10.0,7.5,8.0,,0,,,0,Adequado,2.0
RA-783,2022,0,8.0,Masculino,2021,6.996,Agata,9.5,5.8,7.5,6.0,,6.917,10.0,4.7,7.3,,0,0.0,0.0,0,Adequado,1.0
RA-783,2023,0,,Masculino,2021,7.2922,Ametista,9.5,6.8,3.77,8.9,7.5,7.925,5.0,9.0,8.7,,-1,,,0,Defasagem leve,2.0
RA-784,2022,0,9.0,Masculino,2022,8.34,Topazio,9.5,10.0,7.5,8.2,,9.25,5.0,7.8,8.5,,-1,1.0,0.0,0,Defasagem leve,0.0
RA-784,2023,1,10.0,Feminino,2022,8.171366667,Topazio,10.0,9.5,7.52,7.3,8.125,8.783333333,5.0,6.5,8.0,,-1,,,0,Defasagem leve,1.0
RA-784,2024,2,11.0,Feminino,2022,8.8857454545,Topazio,8.002,9.7727272725,5.635,8.75,9.375,9.4,10.0,8.0,9.5,,0,,,0,Adequado,2.0
RA-785,2022,0,9.0,Feminino,2022,7.642,Ametista,9.0,8.6,7.5,8.4,,7.667,5.0,8.8,8.0,,-1,0.0,0.0,0,Defasagem leve,0.0
RA-785,2023,1,10.0,Feminino,2022,8.137866667,Topazio,9.0,8.5,7.52,8.8,7.916666667,8.67,5.0,8.2,9.4,,-1,,,0,Defasagem leve,1.0
RA-785,2024,2,11.0,Feminino,2022,9.1548666666,Topazio,9.502,10.0,7.51,9.0,8.75,8.893333333,10.0,8.0,10.0,,0,,,0,Adequado,2.0
RA-786,2022,0,11.0,Masculino,2019,7.004,Agata,9.0,9.5,5.6,6.1,,7.167,5.0,6.3,5.8,,-2,0.0,0.0,1,Defasagem moderada/severa,3.0
RA-787,2022,0,8.0,Masculino,2022,7.205,Ametista,8.5,9.5,7.5,3.4,,7.25,10.0,4.2,2.7,,0,0.0,0.0,0,Adequado,0.0
RA-787,2023,0,,Masculino,2022,7.5227,Ametista,9.0,9.8,7.52,5.9,5.625,8.34,5.0,6.0,5.8,,-1,,,0,Defasagem leve,1.0
RA-787,2024,0,10.0,Masculino,2022,7.73495,Ametista,9.002,9.75,7.51,7.25,7.1875,7.325,5.0,10.0,4.5,,-1,,,0,Defasagem leve,2.0
RA-788,2022,0,8.0,Masculino,2021,8.264,Topazio,10.0,9.3,5.6,8.0,,8.667,10.0,7.8,8.2,,0,1.0,0.0,0,Adequado,1.0
RA-788,2023,1,,Masculino,2021,7.806091667,Ametista,7.9,9.8,2.52,6.9,7.65625,8.283333333,10.0,6.0,7.8,,0,,,0,Adequado,2.0
RA-788,2024,2,10.0,Masculino,2021,7.9221068268,Ametista,8.418,9.519450801,6.26,5.75,8.4375,7.783333333,10.0,4.0,7.5,,0,,,0,Adequado,3.0
RA-789,2022,0,7.0,Feminino,2022,7.405,Ametista,9.0,9.4,7.5,4.2,,7.417,10.0,3.7,4.7,,0,0.0,0.0,0,Adequado,0.0
RA-789,2023,0,8.0,Feminino,2022,7.974,Ametista,0.0,9.5,7.52,7.9,7.5,10.0,10.0,8.5,7.2,,0,,,0,Adequado,1.0
RA-789,2024,1,9.0,Feminino,2022,8.0443904763,Topazio,9.002,9.047619048,7.51,5.25,9.166666667,8.085,10.0,5.5,5.0,,0,,,0,Adequado,2.0
RA-79,2022,5,16.0,Feminino,2018,6.847,Agata,5.4,6.3,5.6,8.9,,7.292,5.0,9.5,7.7,9.5,-1,0.0,0.0,0,Defasagem leve,4.0
RA-79,2023,6,,Feminino,2018,6.635883333,Agata,5.8,6.2,5.0,7.6,7.8125,7.59,5.0,6.0,7.7,9.0,-1,,,0,Defasagem leve,5.0
RA-790,2022,0,11.0,Feminino,2022,7.504,Ametista,9.0,8.9,7.5,7.8,,7.417,5.0,8.5,7.2,,-2,0.0,0.0,1,Defasagem moderada/severa,0.0
RA-790,2023,1,,Masculino,2022,6.707666667,Agata,0.0,8.1,7.52,7.4,7.083333333,8.286666667,5.0,7.2,7.5,,-2,,,1,Defasagem moderada/severa,1.0
RA-790,2024,2,13.0,Masculino,2022,6.8089355072,Agata,7.502,6.811594203,7.51,6.75,7.1875,6.883333333,5.0,4.0,9.5,,-1,,,0,Defasagem leve,2.0
RA-791,2022,0,11.0,Feminino,2022,7.507,Ametista,9.5,8.7,7.5,6.5,,8.5,5.0,6.3,6.7,,-2,1.0,0.0,1,Defasagem moderada/severa,0.0
RA-791,2023,1,,Feminino,2022,6.247916667,Agata,0.0,8.1,7.52,5.3,7.8125,7.723333333,5.0,6.0,4.5,,-2,,,1,Defasagem moderada/severa,1.0
RA-792,2022,0,9.0,Feminino,2022,7.025,Agata,9.5,8.0,7.5,6.2,,7.167,5.0,6.5,5.8,,-1,0.0,0.0,0,Defasagem leve,0.0
RA-792,2023,0,10.0,Feminino,2022,7.6267,Ametista,9.0,7.7,7.52,7.2,6.875,9.085,5.0,6.8,7.5,,-2,,,1,Defasagem moderada/severa,1.0
RA-792,2024,1,11.0,Feminino,2022,6.036012253,Agata,8.502,5.2865612650000005,7.51,3.25,8.125,7.075,5.0,6.5,0.0,,-1,,,0,Defasagem leve,2.0
RA-793,2022,0,10.0,Masculino,2022,6.894,Agata,9.5,7.6,7.5,6.0,,7.333,5.0,6.0,6.0,,-2,0.0,0.0,1,Defasagem moderada/severa,0.0
RA-794,2022,0,8.0,Feminino,2022,7.335,Ametista,9.5,8.9,7.5,4.1,,7.333,10.0,3.7,4.5,,0,0.0,0.0,0,Adequado,0.0
RA-794,2023,0,,Feminino,2022,7.9842,Ametista,9.0,9.2,7.52,6.2,7.5,10.0,5.0,5.2,7.2,,-1,,,0,Defasagem leve,1.0
RA-794,2024,1,10.0,Feminino,2022,7.145652380900001,Ametista,9.502,6.9047619045,7.51,3.0,8.125,8.255,10.0,6.0,0.0,,0,,,0,Adequado,2.0
RA-795,2022,0,8.0,Feminino,2022,8.064,Topazio,9.0,9.7,7.5,7.3,,7.333,10.0,8.0,6.5,,0,0.0,0.0,0,Adequado,0.0
RA-795,2023,0,9.0,Feminino,2022,8.4642,Topazio,9.0,9.6,7.52,8.2,7.5,10.0,5.0,8.7,7.7,,-1,,,0,Defasagem leve,1.0
RA-795,2024,1,10.0,Feminino,2022,8.441414285700002,Topazio,9.502,9.761904762,6.26,9.5,8.958333333,8.085,5.0,10.0,9.0,,-1,,,0,Defasagem leve,2.0
RA-796,2022,0,10.0,Feminino,2022,7.232,Ametista,9.5,9.3,7.5,5.4,,7.667,5.0,5.8,5.0,,-2,0.0,0.0,1,Defasagem moderada/severa,0.0
RA-796,2023,1,11.0,Feminino,2022,7.462866667,Ametista,9.0,9.8,6.27,5.5,7.083333333,8.336666667,5.0,5.0,6.0,,-1,,,0,Defasagem leve,1.0
RA-796,2024,2,12.0,Feminino,2022,7.052457703200001,Ametista,8.502,8.2212885155,7.51,5.25,7.916666667,7.326666667,5.0,3.0,7.5,,-1,,,0,Defasagem leve,2.0
RA-797,2022,0,10.0,Masculino,2021,7.217,Ametista,9.0,8.5,7.5,7.3,,7.5,5.0,8.2,6.5,,-2,0.0,0.0,1,Defasagem moderada/severa,1.0
RA-797,2023,1,11.0,Masculino,2021,7.373033333,Ametista,8.5,8.6,7.52,7.5,6.041666667,7.233333333,5.0,7.0,8.0,,-1,,,0,Defasagem leve,2.0
RA-797,2024,2,12.0,Masculino,2021,6.597315151500001,Agata,9.168,4.840909091,7.51,7.25,6.666666667,6.723333333,5.0,8.0,6.5,,-1,,,0,Defasagem leve,3.0
RA-798,2022,0,10.0,Masculino,2022,7.049,Ametista,8.0,8.3,7.5,6.3,,7.667,5.0,7.0,5.7,,-2,0.0,0.0,1,Defasagem moderada/severa,0.0
RA-798,2023,1,,Masculino,2022,7.018033333,Ametista,9.0,8.1,7.52,6.1,6.458333333,6.95,5.0,4.3,7.8,,-1,,,0,Defasagem leve,1.0
RA-798,2024,2,12.0,Masculino,2022,4.6743653679,Quartzo,6.834,3.5064935065,7.51,4.75,5.0,2.943333333,5.0,4.0,5.5,,-1,,,0,Defasagem leve,2.0
RA-799,2022,0,10.0,Feminino,2022,7.676,Ametista,8.0,9.6,7.5,7.8,,7.917,5.0,8.5,7.2,,-2,0.0,0.0,1,Defasagem moderada/severa,0.0
RA-799,2023,1,,Feminino,2022,8.061533333,Topazio,9.5,9.6,5.64,8.3,8.333333333,8.17,5.0,7.8,8.8,,-1,,,0,Defasagem leve,1.0
RA-799,2024,2,11.0,Feminino,2022,7.702648484900001,Ametista,7.918,9.090909091,7.51,5.25,7.916666667,7.5,10.0,5.0,5.5,,0,,,0,Adequado,2.0
RA-8,2022,7,20.0,Feminino,2018,4.786,Quartzo,7.1,4.6,6.3,1.6,,6.278,5.0,1.2,0.7,2.9,-1,0.0,0.0,0,Defasagem leve,4.0
RA-80,2022,5,16.0,Feminino,2017,7.29,Ametista,9.2,8.3,5.0,7.1,,7.625,5.0,6.5,7.7,7.3,-1,0.0,0.0,0,Defasagem leve,5.0
RA-80,2023,6,,Feminino,2017,7.252275,Ametista,8.3,8.4,6.89,6.3,7.96875,7.465,5.0,8.2,5.7,5.0,-1,,,0,Defasagem leve,6.0
RA-80,2024,7,18.0,Feminino,2021,8.131659175733333,Topazio,8.751,7.8961292116666675,8.13,7.0,8.75,7.946666667,10.0,5.0,6.0,10.0,0,,,0,Adequado,3.0
RA-800,2022,0,8.0,Masculino,2022,6.818,Agata,8.0,5.4,7.5,6.1,,7.5,10.0,6.3,5.8,,0,0.0,0.0,0,Adequado,0.0
RA-801,2022,0,9.0,Masculino,2022,6.644,Agata,7.0,6.6,7.5,6.8,,7.5,5.0,7.2,6.3,,-1,0.0,0.0,0,Defasagem leve,0.0
RA-801,2023,1,,Masculino,2022,6.8735,Agata,0.0,7.5,7.52,7.6,6.875,7.12,10.0,6.8,8.3,,0,,,0,Adequado,1.0
RA-801,2024,1,10.0,Masculino,2022,6.6752,Agata,9.002,5.75,7.51,8.0,6.25,5.745,5.0,7.0,9.0,,-1,,,0,Defasagem leve,2.0
RA-802,2022,0,9.0,Masculino,2021,7.831,Ametista,9.0,9.0,7.5,8.3,,8.333,5.0,9.0,7.5,,-1,0.0,0.0,0,Defasagem leve,1.0
RA-802,2023,1,10.0,Masculino,2021,8.126866667,Topazio,8.0,9.3,7.52,9.4,8.333333333,7.506666667,5.0,9.3,9.5,,-1,,,0,Defasagem leve,2.0
RA-802,2024,2,11.0,Masculino,2021,7.831797402499999,Ametista,7.502,7.012987013,7.51,8.75,8.333333333,6.723333333,10.0,9.0,8.5,,0,,,0,Adequado,3.0
RA-803,2022,0,10.0,Feminino,2022,6.98,Agata,10.0,7.2,7.5,6.3,,7.417,5.0,6.5,6.0,,-2,0.0,0.0,1,Defasagem moderada/severa,0.0
RA-804,2022,0,10.0,Masculino,2022,6.848,Agata,10.0,8.4,6.3,4.8,,7.667,5.0,5.5,4.0,,-2,0.0,0.0,1,Defasagem moderada/severa,0.0
RA-804,2023,1,11.0,Masculino,2022,7.2352,Ametista,10.0,8.6,6.27,6.9,5.833333333,7.173333333,5.0,6.2,7.5,,-1,,,0,Defasagem leve,1.0
RA-805,2022,0,8.0,Masculino,2021,8.279,Topazio,9.5,9.0,7.5,8.8,,7.333,10.0,8.7,8.9,,0,0.0,0.0,0,Adequado,1.0
RA-805,2023,0,9.0,Masculino,2021,6.492,Agata,0.0,9.1,7.52,6.8,6.25,7.175,5.0,6.8,6.8,,-1,,,0,Defasagem leve,2.0
RA-805,2024,1,10.0,Masculino,2021,6.9375869048,Agata,8.502,9.523809524,4.38,6.0,7.03125,6.7075,5.0,7.0,5.0,,-1,,,0,Defasagem leve,3.0
RA-806,2022,0,8.0,Masculino,2022,7.561,Ametista,9.5,7.3,7.5,6.6,,7.917,10.0,5.0,8.2,,0,0.0,0.0,0,Adequado,0.0
RA-806,2023,0,9.0,Masculino,2022,7.2937,Ametista,8.5,8.3,6.27,7.8,6.875,7.095,5.0,7.8,7.7,,-1,,,0,Defasagem leve,1.0
RA-806,2024,1,10.0,Masculino,2022,6.972777380900001,Agata,8.502,6.9047619045,7.51,6.75,7.65625,6.875,5.0,6.5,7.0,,-1,,,0,Defasagem leve,2.0
RA-807,2022,0,8.0,Masculino,2022,8.121,Topazio,9.5,8.7,6.3,9.0,,7.5,10.0,9.5,8.6,,0,0.0,0.0,0,Adequado,0.0
